time,Naive T-cells,helper T-cells,cytotoxic cells,Treg-cells,Naive Dendritic cells,Dendritic cells,Macrophages,Cancer,Necrotic cells,\mu_1,\mu_2,HMGB1,IFN-\gamma,TNF-eta,5-FU,IR,LV
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.1,0.9998568911672757,1.0062861562804843,1.010297942717562,0.9212966447112151,0.9548273145331936,1.0001004085705594,1.0000029433070114,0.9170671270694092,1.1243621077846315,1.000008631175436,0.9960702040911338,1.0971239087483393,1.0039669828965758,0.9775873644507443,1.6791410581029969,244.01669847798632,668.1819032697373
0.2,0.9981788039045629,1.0284680277473228,1.0440258381169378,0.8554480079991812,0.8931321996159574,1.0002241533440173,1.0000323545766432,0.8339973589905564,1.2488251394059624,1.0000920810856633,0.9851913208269865,1.2246921089355105,1.0245381874902866,0.959932171177014,2.1663036634353654,193.87502151591144,498.56198075813234
0.30000000000000004,0.9950826868273552,1.0558603888103302,1.0887286887135004,0.8159185106961097,0.852114205461394,1.000298274180953,1.0001065981150286,0.7724830434378019,1.3408656559000058,1.0002962752726368,0.9729831991750608,1.3195654259448013,1.0555548999306814,0.9478113880381048,2.631162834146403,154.95843270580767,370.1036149986571
0.4,0.9905441287768667,1.0838214603945069,1.1360479775755332,0.7942807501065987,0.8237219538257406,1.0003394591221344,1.0002306556244223,0.7260117251530428,1.4102703186466894,1.0006266783107878,0.9622185205073474,1.3909392690701043,1.0899940776367072,0.9437493741721427,3.0784987868273963,124.35497966941813,273.4569864111037
0.5,0.9847902041817633,1.109425649262254,1.1803710877402136,0.7849680168332335,0.8033172212901848,1.0003585646284712,1.000402866733678,0.6903784866403003,1.4633609960031537,1.0010701494379373,0.953930532441566,1.4454514109056091,1.123253684661281,0.9408389318666124,3.4859401862778254,100.06535946736842,201.22270115118621
0.6000000000000001,0.9781794442484418,1.1309192335395222,1.218044190314012,0.7841161156851657,0.7882617239941462,1.000362545691547,1.0006173760911805,0.6627418464898546,1.5044114581453571,1.001603231291812,0.9482849002379836,1.48755610274427,1.1523236449899885,0.9364486930973025,3.8392132087849187,80.66131884524039,147.56985101933722
0.7000000000000001,0.9711161409380132,1.1474102068789531,1.2469779181995042,0.788947515497713,0.7769384879868834,1.000356118862638,1.0008659145101932,0.6411094414487833,1.5364194143497014,1.0021978018239017,0.9450418204446819,1.5203591619789794,1.1754110256730976,0.9369955608173505,4.132924106587744,65.09013775934136,107.93650721851324
0.8,0.9639883849194899,1.1586527305686891,1.2663605655124723,0.79743424394004,0.7682983341488221,1.0003426135510471,1.0011391537659395,0.6240441415188915,1.5615478219885073,1.0028250510035512,0.9437995397465825,1.546092370199687,1.1917018510255157,0.9404812490964888,4.368915233148503,52.55647973496038,78.79163906918707
0.9,0.9571318170464622,1.1648711932661477,1.2763803913674596,0.808087220002605,0.7616311751024795,1.000324444152234,1.0014277272452121,0.6104872496937584,1.5813904799443506,1.0034582214430001,0.9441202632118051,1.5663961246241105,1.2011532165185097,0.9439540048382996,4.553554323841323,42.447688582520115,57.43528638757569
1.0,0.9508107707052212,1.166606667037439,1.2779412921842777,0.8198208849583166,0.756440543454386,1.0003033925707052,1.0017229573397448,0.5996465418370159,1.5971402838629285,1.004074349899213,0.945592400678188,1.582496637148663,1.2042875522849754,0.9471746692675281,4.695174880121857,34.284682532784686,41.82724633292678
1.1,0.945212493494015,1.1645843897134622,1.2723888897058682,0.8318599465715674,0.752369995661952,1.00028078819112,1.002017321731439,0.5909220531241397,1.6097007970559256,1.0046551871785758,0.9478583009246203,1.5953223243515156,1.2019936439527112,0.9522443919739355,4.802264493339988,27.688537516431783,30.44168790436804
1.2000000000000002,0.9404497842107863,1.1596053163884619,1.2612704971051334,0.8436727217566624,0.7491581901728708,1.0002576279004425,1.0023046968856342,0.5838550429135676,1.6197630014700075,1.0051874668391936,0.9506233581466617,1.605583240651732,1.195348779527915,0.9559770279947579,4.882458847064736,22.357016314546982,22.14695013906948
1.3,0.9365717920319463,1.1524637409858751,1.2461456415201615,0.8549110297014559,0.7466105421342334,1.0002346592627578,1.002580424130611,0.5780919809838077,1.627859474704296,1.005662693622217,0.9536552844395049,1.6138269036859296,1.1854744040389027,0.960095348376471,4.942140650609625,18.047596761873358,16.109046909737874
1.4000000000000001,0.9335751279812023,1.1438905363537948,1.2284534230304522,0.8653685712566578,0.7445800340272634,1.0002124407936583,1.0028412461309295,0.5733585705106419,1.6344034786466801,1.0060766135080819,0.9567784073726396,1.6204783697155394,1.1734310988133922,0.9642209662843727,4.986401724873664,14.564872360923136,11.716222532182721
1.5,0.9314169217392936,1.1345190481790484,1.2094332145893323,0.8749431563588341,0.7429544440911868,1.0001913861202927,1.003085158718355,0.5694407675257767,1.6397175271509092,1.006428506527704,0.9598658047868704,1.6258694962111249,1.160152034154986,0.9684867983001276,5.019181607743704,11.750980184731487,8.521206576597177
1.6,0.9300265761997457,1.1248693878950562,1.190089437137204,0.8836077169033033,0.7416472799792303,1.0001717973708484,1.0033112164032705,0.5661707211186167,1.6440545520036485,1.0067204150391291,0.9628308438749391,1.6302605965527572,1.14640933445381,0.9721851666002942,5.043467154853688,9.478186492877361,6.19772086432167
1.7000000000000002,0.9293159899151606,1.115346397452525,1.1711887016621538,0.89138740279363,0.7405913798030248,1.0001538906006024,1.0035193214525708,0.5634162507706622,1.6476137470584986,1.0069563895554137,0.9656190190801321,1.633856655763202,1.1328055581999736,0.9722246280027294,5.061492795469195,7.643053916993616,4.5081019864968015
1.8,0.9291895348385801,1.1062468266233902,1.1532779251903094,0.8983366013265132,0.7397344644763051,1.000137815211946,1.0037100178417298,0.5610729187821063,1.650552507093575,1.0071418056766956,0.9682005774808435,1.6368196076617165,1.1197822712345837,0.9731785732973403,5.074915538440346,6.161798441969015,3.2793970093268436
1.9000000000000001,0.9295492997565961,1.0977720691188337,1.1367141157942977,0.9045298466133146,0.7390354792762263,1.0001236694282183,1.0038843037424885,0.5590579482729534,1.652995588398436,1.0072827817868049,0.9705641119785262,1.6392777003949988,1.1076387132890422,0.9764139726200274,5.084957377865794,4.966562113685825,2.3858154477145206
2.0,0.9302989570862917,1.0900462988948931,1.12169950218637,0.9100534779227126,0.7384619793530192,1.000111512241498,1.0040434700461784,0.5573053759377847,1.655042409442143,1.007385708978606,0.9727112177166944,1.6413327182695734,1.0965551712001613,0.9756820125941944,5.171985694627278,4.00240353582149,1.7358736660815195
2.1,0.9335537159117625,1.073346100196532,1.1046136960106672,0.9148093908954319,0.7382219079871506,1.000100686477216,1.0041807945614478,0.5564774721492106,1.6557004569471405,1.0074343360286906,0.9746448513113222,1.64220629207323,1.0838064583147187,0.9768456209979056,0.0021674272328584504,3.2248190260994494,1.3320122991805528
2.2,0.9376441078024794,1.0585783734047869,1.08835729549255,0.918745195603813,0.7382019169512591,1.0000916979854675,1.0042878311741794,0.5559291472187975,1.6559384880404087,1.0074093860161268,0.9763472758154175,1.642449884904077,1.0705068394522665,0.9781210823004254,8.213910046422945e-07,2.5978409237806104,1.0311631795726248
2.3000000000000003,0.9419866393907307,1.0470793815965282,1.0743195270069332,0.922144241115338,0.7382415240285429,1.000084895350055,1.0043706959212748,0.5555100336760898,1.6559823100375117,1.007331953196366,0.9778268987929462,1.642499125974307,1.0590159621740105,0.978985017264188,3.126476266337322e-10,2.0924414950791244,0.798266692970587
